id_sewa,nama_barang,jenis,tanggal_sewa,durasi_sewa,hari,bulan,stok_saat_itu,total_biaya
MIP-02798,TV LG 43 Inch,TV,2025-12-10,3,Wednesday,12,5,867756
MIP-02799,TV Samsung 50 Inch,TV,2025-02-15,10,Saturday,2,9,4162681
MIP-02800,Epson 10000 Lumens,Proyektor,2024-02-24,3,Saturday,2,5,4860461
MIP-02801,Screen 2x3,Screen,2024-07-30,2,Tuesday,7,10,649742
MIP-02802,TV Samsung 75 Inch,TV,2025-04-05,9,Saturday,4,8,11672773
MIP-02803,Epson 6000 Lumens,Proyektor,2025-01-18,10,Saturday,1,12,9396251
MIP-02804,Screen 3x4,Screen,2024-06-29,3,Saturday,6,6,2027242
MIP-02805,TV Panasonic 43 Inch,TV,2024-04-01,9,Monday,4,2,2433786
MIP-02806,TV LG 43 Inch,TV,2024-09-07,10,Saturday,9,2,2353189
MIP-02807,TV Panasonic 43 Inch,TV,2024-02-16,1,Friday,2,3,262511
MIP-02808,Screen 2x3,Screen,2024-07-18,2,Thursday,7,1,643721
MIP-02809,TV Samsung 50 Inch,TV,2024-07-29,10,Monday,7,5,4318217
MIP-02810,Screen 3x4,Screen,2025-09-17,1,Wednesday,9,3,616531
MIP-02811,Screen 2x3,Screen,2024-01-08,8,Monday,1,18,2694164
MIP-02812,TV LG 43 Inch,TV,2025-06-04,4,Wednesday,6,4,1226590
MIP-02813,TV LG 43 Inch,TV,2024-01-26,9,Friday,1,2,1965847
MIP-02814,TV Samsung 75 Inch,TV,2024-11-19,3,Tuesday,11,1,4597245
MIP-02815,TV Samsung 50 Inch,TV,2024-02-12,9,Monday,2,5,3659691
MIP-02816,TV Samsung 50 Inch,TV,2025-01-11,7,Saturday,1,7,3249618
MIP-02817,TV Sony 65 Inch,TV,2025-10-15,9,Wednesday,10,4,6360758
MIP-02818,TV Samsung 75 Inch,TV,2025-04-04,3,Friday,4,2,4514971
MIP-02819,Epson 6000 Lumens,Proyektor,2024-06-15,9,Saturday,6,1,8671287
MIP-02820,Screen 3x4,Screen,2024-12-15,4,Sunday,12,3,2716042
MIP-02821,Screen 2x3,Screen,2025-03-27,3,Thursday,3,14,1094001
MIP-02822,Screen 3x4,Screen,2024-11-19,2,Tuesday,11,1,1223988
MIP-02823,TV Sony 65 Inch,TV,2025-11-08,7,Saturday,11,5,5113746
MIP-02824,Screen 3x4,Screen,2024-04-22,7,Monday,4,10,3899999
MIP-02825,TV LG 43 Inch,TV,2025-09-11,9,Thursday,9,2,2179989
MIP-02826,Screen 2x3,Screen,2025-12-03,8,Wednesday,12,18,3349322
MIP-02827,TV LG 43 Inch,TV,2024-01-23,1,Tuesday,1,6,239383
MIP-02828,TV Samsung 75 Inch,TV,2025-05-29,6,Thursday,5,8,8142517
MIP-02829,TV LG 43 Inch,TV,2024-04-16,1,Tuesday,4,5,226243
MIP-02830,TV LG 43 Inch,TV,2024-12-28,2,Saturday,12,6,566797
MIP-02831,TV Samsung 75 Inch,TV,2025-05-15,1,Thursday,5,6,1720089
MIP-02832,TV Panasonic 43 Inch,TV,2025-02-07,6,Friday,2,12,1325036
MIP-02833,Screen 3x4,Screen,2025-07-05,7,Saturday,7,10,4112434
MIP-02834,Epson 6000 Lumens,Proyektor,2025-01-23,10,Thursday,1,2,7651800
MIP-02835,TV Samsung 50 Inch,TV,2025-11-04,4,Tuesday,11,1,1888089
MIP-02836,Epson 10000 Lumens,Proyektor,2025-06-09,8,Monday,6,2,17127494
MIP-02837,TV LG 43 Inch,TV,2024-02-28,10,Wednesday,2,6,2678374
MIP-02838,Epson 10000 Lumens,Proyektor,2025-01-31,8,Friday,1,3,14662052
MIP-02839,Epson 6000 Lumens,Proyektor,2024-04-19,1,Friday,4,9,888591
MIP-02840,Epson 6000 Lumens,Proyektor,2025-07-04,2,Friday,7,7,1861238
MIP-02841,Screen 2x3,Screen,2025-07-24,10,Thursday,7,2,3740296
MIP-02842,TV Panasonic 43 Inch,TV,2024-01-15,4,Monday,1,9,862577
MIP-02843,Screen 2x3,Screen,2025-06-13,4,Friday,6,1,1550340
MIP-02844,Screen 3x4,Screen,2025-02-09,7,Sunday,2,3,3623513
MIP-02845,Screen 2x3,Screen,2025-11-30,1,Sunday,11,14,364883
MIP-02846,TV Samsung 75 Inch,TV,2025-12-04,1,Thursday,12,5,1559910
MIP-02847,TV Panasonic 43 Inch,TV,2024-10-31,6,Thursday,10,5,1713436
MIP-02848,TV Sony 65 Inch,TV,2024-09-13,5,Friday,9,3,4496683
MIP-02849,Screen 3x4,Screen,2025-08-16,4,Saturday,8,9,2247207
MIP-02850,Screen 2x3,Screen,2024-06-25,2,Tuesday,6,9,868295
MIP-02851,TV LG 43 Inch,TV,2025-07-09,7,Wednesday,7,6,1489915
MIP-02852,Epson 10000 Lumens,Proyektor,2024-07-13,2,Saturday,7,3,3167805
MIP-02853,TV Samsung 75 Inch,TV,2025-05-06,10,Tuesday,5,1,15048517
MIP-02854,Epson 6000 Lumens,Proyektor,2024-05-03,6,Friday,5,6,5560466
MIP-02855,Epson 6000 Lumens,Proyektor,2025-08-30,8,Saturday,8,12,6360373
MIP-02856,Screen 2x3,Screen,2024-06-16,1,Sunday,6,15,386894
MIP-02857,TV Samsung 50 Inch,TV,2024-12-31,6,Tuesday,12,1,3318974
MIP-02858,TV Panasonic 43 Inch,TV,2024-06-14,4,Friday,6,5,951752
MIP-02859,TV Samsung 50 Inch,TV,2025-08-20,4,Wednesday,8,9,1943036
MIP-02860,TV LG 43 Inch,TV,2024-03-03,7,Sunday,3,3,1584585
MIP-02861,TV LG 43 Inch,TV,2025-08-28,1,Thursday,8,10,227854
MIP-02862,TV LG 43 Inch,TV,2024-05-16,2,Thursday,5,3,520323
MIP-02863,Epson 10000 Lumens,Proyektor,2025-09-09,3,Tuesday,9,5,5776035
MIP-02864,TV LG 43 Inch,TV,2024-07-18,7,Thursday,7,6,2006412
MIP-02865,Epson 10000 Lumens,Proyektor,2024-09-28,6,Saturday,9,3,11121214
MIP-02866,TV LG 43 Inch,TV,2024-12-02,9,Monday,12,4,2493948
MIP-02867,Epson 6000 Lumens,Proyektor,2025-11-13,6,Thursday,11,11,4357096
MIP-02868,Epson 10000 Lumens,Proyektor,2024-05-04,4,Saturday,5,5,6847067
MIP-02869,TV Samsung 75 Inch,TV,2024-06-20,10,Thursday,6,5,15253720
MIP-02870,Epson 6000 Lumens,Proyektor,2024-07-25,4,Thursday,7,5,3093352
MIP-02871,Screen 3x4,Screen,2024-08-20,10,Tuesday,8,9,5599345
MIP-02872,Epson 10000 Lumens,Proyektor,2024-08-28,9,Wednesday,8,5,15473664
MIP-02873,Epson 10000 Lumens,Proyektor,2024-12-13,7,Friday,12,4,13211984
MIP-02874,TV LG 43 Inch,TV,2025-11-29,5,Saturday,11,4,1185033
MIP-02875,TV LG 43 Inch,TV,2025-12-27,7,Saturday,12,4,1832836
MIP-02876,Epson 6000 Lumens,Proyektor,2025-12-08,1,Monday,12,11,1016984
MIP-02877,Epson 6000 Lumens,Proyektor,2025-10-18,10,Saturday,10,10,9617407
MIP-02878,TV Sony 65 Inch,TV,2025-01-20,8,Monday,1,4,6367257
MIP-02879,TV Panasonic 43 Inch,TV,2024-12-23,9,Monday,12,3,2294301
MIP-02880,Screen 2x3,Screen,2025-07-26,3,Saturday,7,16,1068189
MIP-02881,Screen 3x4,Screen,2025-08-27,9,Wednesday,8,3,5173279
MIP-02882,TV LG 43 Inch,TV,2025-12-01,2,Monday,12,4,548399
MIP-02883,Screen 2x3,Screen,2025-05-22,2,Thursday,5,16,707165
MIP-02884,Screen 3x4,Screen,2024-09-28,7,Saturday,9,10,3868461
MIP-02885,TV LG 43 Inch,TV,2024-09-14,4,Saturday,9,9,1091654
MIP-02886,TV LG 43 Inch,TV,2024-10-20,10,Sunday,10,3,2592255
MIP-02887,Screen 3x4,Screen,2025-11-14,6,Friday,11,4,3386010
MIP-02888,TV Samsung 75 Inch,TV,2024-07-06,3,Saturday,7,4,4943573
MIP-02889,Epson 10000 Lumens,Proyektor,2024-08-18,2,Sunday,8,1,3597219
MIP-02890,TV Sony 65 Inch,TV,2025-04-03,7,Thursday,4,1,6121162
MIP-02891,TV Samsung 75 Inch,TV,2025-08-10,4,Sunday,8,7,6605739
MIP-02892,TV Panasonic 43 Inch,TV,2025-03-31,7,Monday,3,10,1868584
MIP-02893,Epson 10000 Lumens,Proyektor,2025-04-04,5,Friday,4,4,8335989
MIP-02894,TV Sony 65 Inch,TV,2025-12-06,9,Saturday,12,4,7678185
MIP-02895,Epson 10000 Lumens,Proyektor,2024-12-16,3,Monday,12,3,5122165
MIP-02896,Epson 10000 Lumens,Proyektor,2024-12-11,8,Wednesday,12,1,14374456
MIP-02897,TV Samsung 75 Inch,TV,2025-01-31,6,Friday,1,1,7706645
MIP-02898,TV Sony 65 Inch,TV,2024-07-12,1,Friday,7,3,703944
MIP-02899,TV Sony 65 Inch,TV,2024-08-08,7,Thursday,8,4,5234215
MIP-02900,TV LG 43 Inch,TV,2025-05-08,7,Thursday,5,1,1853685
MIP-02901,TV Samsung 75 Inch,TV,2024-12-30,6,Monday,12,6,10669386
MIP-02902,Epson 6000 Lumens,Proyektor,2025-01-07,5,Tuesday,1,4,4174189
MIP-02903,TV Sony 65 Inch,TV,2024-09-25,9,Wednesday,9,4,7891792
MIP-02904,Screen 3x4,Screen,2025-10-12,8,Sunday,10,1,4713482
MIP-02905,TV Samsung 75 Inch,TV,2025-04-07,5,Monday,4,4,7295311
MIP-02906,TV Sony 65 Inch,TV,2024-04-11,9,Thursday,4,5,8011904
MIP-02907,TV Panasonic 43 Inch,TV,2025-05-23,8,Friday,5,7,2244126
MIP-02908,Epson 6000 Lumens,Proyektor,2025-10-01,4,Wednesday,10,13,2901987
MIP-02909,TV Samsung 75 Inch,TV,2025-01-22,6,Wednesday,1,8,8783528
MIP-02910,Screen 3x4,Screen,2025-06-03,4,Tuesday,6,8,2351507
MIP-02911,Screen 3x4,Screen,2025-02-27,3,Thursday,2,9,1482930
MIP-02912,Screen 3x4,Screen,2025-08-19,6,Tuesday,8,2,3792088
MIP-02913,Screen 3x4,Screen,2024-04-27,5,Saturday,4,3,3012225
MIP-02914,Screen 2x3,Screen,2025-11-03,3,Monday,11,11,1110822
MIP-02915,TV LG 43 Inch,TV,2024-09-11,10,Wednesday,9,6,2493781
MIP-02916,Epson 6000 Lumens,Proyektor,2025-07-17,5,Thursday,7,3,3692062
MIP-02917,TV Samsung 75 Inch,TV,2024-08-08,9,Thursday,8,4,12009210
MIP-02918,TV Samsung 50 Inch,TV,2025-12-07,10,Sunday,12,5,4729204
MIP-02919,TV LG 43 Inch,TV,2025-03-23,9,Sunday,3,9,2328927
MIP-02920,Epson 10000 Lumens,Proyektor,2024-03-31,1,Sunday,3,3,1879907
MIP-02921,TV Sony 65 Inch,TV,2025-08-28,4,Thursday,8,1,2972904
MIP-02922,TV Panasonic 43 Inch,TV,2024-04-30,3,Tuesday,4,10,781178
MIP-02923,TV Sony 65 Inch,TV,2025-01-17,5,Friday,1,2,4587120
MIP-02924,TV LG 43 Inch,TV,2025-10-12,10,Sunday,10,2,2849918
MIP-02925,TV Sony 65 Inch,TV,2025-10-17,2,Friday,10,3,1468127
MIP-02926,Screen 3x4,Screen,2024-03-12,7,Tuesday,3,3,4259123
MIP-02927,Epson 10000 Lumens,Proyektor,2025-09-17,2,Wednesday,9,2,3956950
MIP-02928,TV Sony 65 Inch,TV,2024-02-14,8,Wednesday,2,1,7158665
MIP-02929,TV LG 43 Inch,TV,2024-08-04,2,Sunday,8,4,568949
MIP-02930,TV Samsung 75 Inch,TV,2025-01-26,7,Sunday,1,3,9169959
MIP-02931,Epson 6000 Lumens,Proyektor,2024-01-06,9,Saturday,1,15,7152566
MIP-02932,Epson 6000 Lumens,Proyektor,2025-04-30,8,Wednesday,4,15,7396775
MIP-02933,Screen 2x3,Screen,2024-12-28,8,Saturday,12,3,3117678
MIP-02934,Screen 2x3,Screen,2025-10-16,10,Thursday,10,18,3152430
MIP-02935,Epson 6000 Lumens,Proyektor,2025-04-19,4,Saturday,4,6,3057195
MIP-02936,TV Samsung 75 Inch,TV,2025-08-07,4,Thursday,8,2,5449253
MIP-02937,Screen 3x4,Screen,2024-05-05,9,Sunday,5,3,4982680
MIP-02938,TV Panasonic 43 Inch,TV,2024-10-22,1,Tuesday,10,8,266259
MIP-02939,TV Panasonic 43 Inch,TV,2025-10-06,3,Monday,10,1,851300
MIP-02940,Epson 6000 Lumens,Proyektor,2024-01-30,10,Tuesday,1,7,8736670
MIP-02941,Screen 3x4,Screen,2024-01-22,5,Monday,1,8,2694905
MIP-02942,TV Sony 65 Inch,TV,2024-02-11,9,Sunday,2,1,6222030
MIP-02943,Screen 3x4,Screen,2025-10-15,8,Wednesday,10,5,3818827
MIP-02944,Screen 3x4,Screen,2024-02-07,10,Wednesday,2,1,5029168
MIP-02945,TV Samsung 50 Inch,TV,2025-04-19,10,Saturday,4,12,4926889
MIP-02946,TV Samsung 75 Inch,TV,2025-05-15,2,Thursday,5,3,2937180
MIP-02947,TV Samsung 75 Inch,TV,2024-12-08,4,Sunday,12,4,6133774
MIP-02948,TV Panasonic 43 Inch,TV,2024-07-18,5,Thursday,7,4,1429645
MIP-02949,Screen 2x3,Screen,2024-12-07,2,Saturday,12,5,851745
MIP-02950,TV Sony 65 Inch,TV,2025-04-19,8,Saturday,4,5,5863021
MIP-02951,TV Sony 65 Inch,TV,2024-12-08,10,Sunday,12,3,9268848
MIP-02952,TV Sony 65 Inch,TV,2024-12-07,5,Saturday,12,1,4157694
MIP-02953,Screen 2x3,Screen,2024-02-05,7,Monday,2,18,2593083
MIP-02954,Epson 10000 Lumens,Proyektor,2024-08-15,2,Thursday,8,5,3129994
MIP-02955,Epson 6000 Lumens,Proyektor,2025-05-23,3,Friday,5,9,2171851
MIP-02956,TV Samsung 75 Inch,TV,2024-05-31,7,Friday,5,1,10251889
MIP-02957,TV Sony 65 Inch,TV,2025-05-16,3,Friday,5,3,2180550
MIP-02958,Epson 10000 Lumens,Proyektor,2024-09-12,10,Thursday,9,4,19100509
MIP-02959,TV Sony 65 Inch,TV,2024-05-02,1,Thursday,5,3,731169
MIP-02960,TV Samsung 75 Inch,TV,2024-02-12,7,Monday,2,4,10783841
MIP-02961,TV Samsung 75 Inch,TV,2024-07-31,10,Wednesday,7,6,16365199
MIP-02962,TV Panasonic 43 Inch,TV,2024-05-16,9,Thursday,5,13,2185278
MIP-02963,Epson 6000 Lumens,Proyektor,2024-03-10,5,Sunday,3,7,4760651
MIP-02964,TV Samsung 75 Inch,TV,2025-12-06,8,Saturday,12,7,11694476
MIP-02965,TV Samsung 50 Inch,TV,2024-06-22,7,Saturday,6,10,3804709
MIP-02966,TV Sony 65 Inch,TV,2024-11-17,10,Sunday,11,3,7354048
MIP-02967,Epson 6000 Lumens,Proyektor,2024-01-26,6,Friday,1,12,4730050
MIP-02968,TV Samsung 50 Inch,TV,2025-12-13,3,Saturday,12,12,1425599
MIP-02969,Epson 6000 Lumens,Proyektor,2025-04-20,2,Sunday,4,10,1751260
MIP-02970,TV Panasonic 43 Inch,TV,2024-06-16,1,Sunday,6,15,285487
MIP-02971,TV Panasonic 43 Inch,TV,2025-08-23,5,Saturday,8,15,1408593
MIP-02972,TV Samsung 75 Inch,TV,2025-07-16,7,Wednesday,7,6,11618205
MIP-02973,TV Samsung 75 Inch,TV,2024-04-30,5,Tuesday,4,5,7778190
MIP-02974,TV Sony 65 Inch,TV,2025-09-26,7,Friday,9,4,6329632
MIP-02975,TV Samsung 75 Inch,TV,2025-02-11,3,Tuesday,2,6,4849444
MIP-02976,TV Panasonic 43 Inch,TV,2024-01-28,2,Sunday,1,12,558419
MIP-02977,TV Panasonic 43 Inch,TV,2024-03-20,5,Wednesday,3,10,1261708
MIP-02978,Screen 3x4,Screen,2024-05-19,10,Sunday,5,5,4988234
MIP-02979,Screen 2x3,Screen,2024-01-23,5,Tuesday,1,20,1646241
MIP-02980,TV Samsung 75 Inch,TV,2025-07-13,4,Sunday,7,8,6442740
MIP-02981,TV Sony 65 Inch,TV,2024-03-21,5,Thursday,3,5,4473804
MIP-02982,TV Sony 65 Inch,TV,2024-02-13,9,Tuesday,2,3,6651206
MIP-02983,Screen 3x4,Screen,2025-08-16,1,Saturday,8,6,524272
MIP-02984,TV Panasonic 43 Inch,TV,2025-06-24,6,Tuesday,6,13,1754012
MIP-02985,TV Sony 65 Inch,TV,2025-09-16,10,Tuesday,9,1,8159922
MIP-02986,TV Samsung 50 Inch,TV,2024-04-28,9,Sunday,4,10,3579810
MIP-02987,Screen 3x4,Screen,2025-08-24,9,Sunday,8,7,5677906
MIP-02988,Screen 3x4,Screen,2024-04-27,9,Saturday,4,5,4443474
MIP-02989,Epson 6000 Lumens,Proyektor,2025-06-21,10,Saturday,6,5,9165073
MIP-02990,TV Samsung 75 Inch,TV,2024-03-29,6,Friday,3,1,10233944
MIP-02991,Screen 2x3,Screen,2024-04-27,9,Saturday,4,8,2812632
MIP-02992,TV Samsung 50 Inch,TV,2025-05-29,6,Thursday,5,1,2903967
MIP-02993,Screen 2x3,Screen,2025-08-04,1,Monday,8,17,344620
MIP-02994,TV Sony 65 Inch,TV,2025-02-11,4,Tuesday,2,5,2784735
MIP-02995,TV Panasonic 43 Inch,TV,2024-09-16,4,Monday,9,7,982516
MIP-02996,TV Samsung 50 Inch,TV,2025-03-13,8,Thursday,3,3,3614351
MIP-02997,Screen 3x4,Screen,2025-02-10,2,Monday,2,1,1136259
MIP-02998,TV Panasonic 43 Inch,TV,2025-08-08,3,Friday,8,15,795035
MIP-02999,Screen 2x3,Screen,2024-04-30,7,Tuesday,4,4,2752802
MIP-03000,TV Panasonic 43 Inch,TV,2025-04-15,5,Tuesday,4,5,1155535
MIP-03001,Epson 6000 Lumens,Proyektor,2024-05-30,3,Thursday,5,10,2701675
MIP-03002,TV Sony 65 Inch,TV,2024-03-18,1,Monday,3,5,727911
MIP-03003,Screen 3x4,Screen,2024-08-22,5,Thursday,8,5,3010282
MIP-03004,Screen 2x3,Screen,2025-07-07,10,Monday,7,10,3956351
MIP-03005,TV Panasonic 43 Inch,TV,2025-05-11,1,Sunday,5,12,217396
MIP-03006,Screen 2x3,Screen,2025-09-12,6,Friday,9,4,2128380
MIP-03007,TV Samsung 75 Inch,TV,2024-05-24,9,Friday,5,6,11617400
MIP-03008,TV Sony 65 Inch,TV,2024-04-03,1,Wednesday,4,4,762204
MIP-03009,TV Samsung 75 Inch,TV,2025-08-08,1,Friday,8,1,1383965
MIP-03010,TV Samsung 50 Inch,TV,2024-08-27,10,Tuesday,8,12,5058900
MIP-03011,Epson 10000 Lumens,Proyektor,2024-01-24,3,Wednesday,1,1,5461675
MIP-03012,Screen 2x3,Screen,2024-06-20,6,Thursday,6,13,2214895
MIP-03013,TV LG 43 Inch,TV,2025-06-07,10,Saturday,6,3,2653660
MIP-03014,TV LG 43 Inch,TV,2025-08-08,9,Friday,8,7,1942032
MIP-03015,TV Samsung 75 Inch,TV,2025-05-18,8,Sunday,5,8,13469636
MIP-03016,Screen 3x4,Screen,2025-01-26,2,Sunday,1,10,941528
MIP-03017,Screen 2x3,Screen,2024-03-29,9,Friday,3,10,3029808
MIP-03018,Screen 2x3,Screen,2024-03-27,5,Wednesday,3,6,1912849
MIP-03019,TV Panasonic 43 Inch,TV,2025-12-19,8,Friday,12,13,2229930
MIP-03020,Screen 2x3,Screen,2024-10-07,9,Monday,10,14,3039837
MIP-03021,TV Samsung 75 Inch,TV,2024-03-13,10,Wednesday,3,5,12921903
MIP-03022,TV LG 43 Inch,TV,2025-04-21,1,Monday,4,10,241054
MIP-03023,TV LG 43 Inch,TV,2025-05-05,9,Monday,5,7,2174542
MIP-03024,Screen 3x4,Screen,2025-04-04,5,Friday,4,7,2390548
MIP-03025,TV LG 43 Inch,TV,2025-12-03,1,Wednesday,12,2,287221
MIP-03026,TV Sony 65 Inch,TV,2025-02-13,3,Thursday,2,4,2194765
MIP-03027,TV Panasonic 43 Inch,TV,2025-10-01,1,Wednesday,10,12,257814
MIP-03028,Epson 6000 Lumens,Proyektor,2024-07-20,2,Saturday,7,10,1484807
MIP-03029,Epson 6000 Lumens,Proyektor,2025-12-22,6,Monday,12,10,5545256
MIP-03030,Screen 2x3,Screen,2025-01-19,10,Sunday,1,13,3518598
MIP-03031,Epson 6000 Lumens,Proyektor,2025-06-23,2,Monday,6,15,2095237
MIP-03032,Screen 2x3,Screen,2025-04-21,6,Monday,4,7,2241920
MIP-03033,TV Samsung 50 Inch,TV,2025-06-30,9,Monday,6,7,4420952
MIP-03034,Screen 2x3,Screen,2025-10-01,7,Wednesday,10,1,2288414
MIP-03035,Epson 10000 Lumens,Proyektor,2025-03-10,6,Monday,3,2,11620894
MIP-03036,TV Samsung 50 Inch,TV,2024-11-18,4,Monday,11,7,2062256
MIP-03037,TV Panasonic 43 Inch,TV,2025-04-29,8,Tuesday,4,10,2038041
MIP-03038,TV LG 43 Inch,TV,2025-11-20,8,Thursday,11,10,1864657
MIP-03039,TV LG 43 Inch,TV,2025-08-28,9,Thursday,8,7,1930655
MIP-03040,Screen 3x4,Screen,2025-04-07,6,Monday,4,3,3381631
MIP-03041,Screen 3x4,Screen,2024-12-24,9,Tuesday,12,4,5021465
MIP-03042,Epson 10000 Lumens,Proyektor,2025-09-28,3,Sunday,9,2,5855058
MIP-03043,Screen 3x4,Screen,2025-08-12,1,Tuesday,8,6,566606
MIP-03044,TV Panasonic 43 Inch,TV,2025-04-08,4,Tuesday,4,14,1045464
MIP-03045,TV LG 43 Inch,TV,2025-07-31,3,Thursday,7,9,672081
MIP-03046,Epson 10000 Lumens,Proyektor,2024-09-27,10,Friday,9,1,19749208
MIP-03047,TV Samsung 50 Inch,TV,2025-04-03,6,Thursday,4,7,2480582
MIP-03048,Epson 10000 Lumens,Proyektor,2025-11-24,7,Monday,11,3,12702447
MIP-03049,Screen 2x3,Screen,2025-11-22,4,Saturday,11,13,1609857
MIP-03050,TV LG 43 Inch,TV,2024-05-02,9,Thursday,5,1,2244904
MIP-03051,TV Samsung 75 Inch,TV,2025-11-28,9,Friday,11,6,14510489
MIP-03052,Epson 6000 Lumens,Proyektor,2024-12-08,6,Sunday,12,4,5359158
MIP-03053,Screen 3x4,Screen,2024-02-07,4,Wednesday,2,2,2310598
MIP-03054,TV Samsung 50 Inch,TV,2025-05-17,9,Saturday,5,8,4344246
MIP-03055,Epson 6000 Lumens,Proyektor,2025-06-24,5,Tuesday,6,3,5021769
MIP-03056,Epson 6000 Lumens,Proyektor,2025-08-12,10,Tuesday,8,13,7474709
MIP-03057,TV Samsung 50 Inch,TV,2025-09-27,4,Saturday,9,12,1724959
MIP-03058,Epson 6000 Lumens,Proyektor,2024-01-12,4,Friday,1,14,3856182
MIP-03059,TV LG 43 Inch,TV,2024-12-31,4,Tuesday,12,1,1161945
MIP-03060,TV LG 43 Inch,TV,2025-03-27,1,Thursday,3,5,261125
MIP-03061,TV Samsung 75 Inch,TV,2024-05-29,6,Wednesday,5,3,9141938
MIP-03062,TV Samsung 50 Inch,TV,2025-10-23,10,Thursday,10,10,4375858
MIP-03063,Screen 2x3,Screen,2024-11-23,4,Saturday,11,10,1475581
MIP-03064,TV LG 43 Inch,TV,2025-03-03,3,Monday,3,8,673289
MIP-03065,Screen 2x3,Screen,2024-04-15,3,Monday,4,19,1182249
MIP-03066,TV LG 43 Inch,TV,2024-09-02,8,Monday,9,9,2214088
MIP-03067,TV Samsung 75 Inch,TV,2025-11-18,4,Tuesday,11,5,5185011
MIP-03068,Epson 10000 Lumens,Proyektor,2024-08-02,1,Friday,8,5,1982136
MIP-03069,Screen 2x3,Screen,2025-05-10,5,Saturday,5,6,1639365
MIP-03070,Epson 10000 Lumens,Proyektor,2025-01-09,8,Thursday,1,5,14627641
MIP-03071,TV LG 43 Inch,TV,2024-02-12,2,Monday,2,6,521708
MIP-03072,Epson 10000 Lumens,Proyektor,2024-10-17,8,Thursday,10,5,14672682
MIP-03073,Epson 6000 Lumens,Proyektor,2024-10-11,5,Friday,10,3,4066453
MIP-03074,TV Panasonic 43 Inch,TV,2024-12-27,8,Friday,12,5,2477235
MIP-03075,TV Panasonic 43 Inch,TV,2025-05-25,6,Sunday,5,6,1301113
MIP-03076,Screen 3x4,Screen,2024-08-07,7,Wednesday,8,2,3310994
MIP-03077,Screen 2x3,Screen,2025-09-07,4,Sunday,9,3,1568848
MIP-03078,Epson 6000 Lumens,Proyektor,2025-08-03,3,Sunday,8,3,2916423
MIP-03079,Epson 10000 Lumens,Proyektor,2024-11-21,5,Thursday,11,4,8109339
MIP-03080,TV Samsung 50 Inch,TV,2024-10-28,4,Monday,10,3,1655818
MIP-03081,TV Panasonic 43 Inch,TV,2024-02-13,6,Tuesday,2,11,1358255
MIP-03082,Epson 10000 Lumens,Proyektor,2025-09-21,2,Sunday,9,1,3418895
MIP-03083,Screen 2x3,Screen,2024-12-18,1,Wednesday,12,2,348039
MIP-03084,Epson 10000 Lumens,Proyektor,2024-06-07,5,Friday,6,5,9812815
MIP-03085,Screen 2x3,Screen,2025-03-15,9,Saturday,3,3,3112292
MIP-03086,Screen 2x3,Screen,2024-11-11,9,Monday,11,17,2793192
MIP-03087,Screen 3x4,Screen,2024-07-26,4,Friday,7,5,1978476
MIP-03088,TV Samsung 75 Inch,TV,2025-04-06,7,Sunday,4,2,11342233
MIP-03089,TV Samsung 75 Inch,TV,2024-04-12,2,Friday,4,4,3271297
MIP-03090,TV Sony 65 Inch,TV,2024-11-15,9,Friday,11,1,8049207
MIP-03091,TV Sony 65 Inch,TV,2024-06-11,1,Tuesday,6,3,770454
MIP-03092,Epson 6000 Lumens,Proyektor,2024-12-28,10,Saturday,12,13,8778127
MIP-03093,Epson 10000 Lumens,Proyektor,2025-03-15,10,Saturday,3,1,17534460
MIP-03094,TV LG 43 Inch,TV,2024-09-14,7,Saturday,9,6,1655141
MIP-03095,Epson 6000 Lumens,Proyektor,2025-10-19,1,Sunday,10,2,814187
MIP-03096,Epson 10000 Lumens,Proyektor,2025-05-11,2,Sunday,5,4,4023036
MIP-03097,TV Panasonic 43 Inch,TV,2024-10-11,1,Friday,10,15,221045
MIP-03098,TV Sony 65 Inch,TV,2025-02-06,7,Thursday,2,5,5016052
MIP-03099,TV Samsung 75 Inch,TV,2024-11-30,9,Saturday,11,8,14420079
MIP-03100,Screen 2x3,Screen,2024-08-02,2,Friday,8,14,660147
MIP-03101,TV Sony 65 Inch,TV,2025-12-16,10,Tuesday,12,5,9354316
MIP-03102,TV Samsung 50 Inch,TV,2025-03-30,1,Sunday,3,11,489193
MIP-03103,TV Panasonic 43 Inch,TV,2025-01-18,3,Saturday,1,4,707072
MIP-03104,TV LG 43 Inch,TV,2025-08-17,4,Sunday,8,7,857736
MIP-03105,TV Panasonic 43 Inch,TV,2025-11-09,3,Sunday,11,13,751972
MIP-03106,Epson 10000 Lumens,Proyektor,2025-06-03,6,Tuesday,6,3,10778226
MIP-03107,Epson 6000 Lumens,Proyektor,2025-01-13,10,Monday,1,4,8480904
MIP-03108,Epson 6000 Lumens,Proyektor,2024-09-15,5,Sunday,9,13,4875471
MIP-03109,Screen 2x3,Screen,2024-02-27,2,Tuesday,2,3,673388
MIP-03110,TV LG 43 Inch,TV,2025-02-14,7,Friday,2,3,1759852
MIP-03111,TV Sony 65 Inch,TV,2025-09-09,3,Tuesday,9,3,2704020
MIP-03112,Epson 6000 Lumens,Proyektor,2024-02-29,2,Thursday,2,14,1887835
MIP-03113,TV Samsung 75 Inch,TV,2024-01-16,3,Tuesday,1,5,4145322
